YEAR,DOY,HR,kP
2022,269,19,3
2022,269,20,3
2022,269,21,33
2022,269,22,33
2022,269,23,33
2022,270,0,53
2022,270,1,53
2022,270,2,53
2022,270,3,47
2022,270,4,47
2022,270,5,47
2022,270,6,20
2022,270,7,20
2022,270,8,20
2022,270,9,43
2022,270,10,43
2022,270,11,43
2022,270,12,30
2022,270,13,30
2022,270,14,30
2022,270,15,20
2022,270,16,20
2022,270,17,20
2022,270,18,23
2022,270,19,23
2022,270,20,23
2022,270,21,30
2022,270,22,30
2022,270,23,30
2022,271,0,10
2022,271,1,10
2022,271,2,10
2022,271,3,7
2022,271,4,7
2022,271,5,7
2022,271,6,3
2022,271,7,3
2022,271,8,3
2022,271,9,0
2022,271,10,0
2022,271,11,0
2022,271,12,7
2022,271,13,7
2022,271,14,7
2022,271,15,13
2022,271,16,13
2022,271,17,13
2022,271,18,13
2022,271,19,13
2022,271,20,13
2022,271,21,13
2022,271,22,13
2022,271,23,13
2022,272,0,7
2022,272,1,7
2022,272,2,7
2022,272,3,3
2022,272,4,3
2022,272,5,3
2022,272,6,20
2022,272,7,20
2022,272,8,20
2022,272,9,20
2022,272,10,20
2022,272,11,20
2022,272,12,27
2022,272,13,27
2022,272,14,27
2022,272,15,23
2022,272,16,23
2022,272,17,23
2022,272,18,10
2022,272,19,10
2022,272,20,10
2022,272,21,13
2022,272,22,13
2022,272,23,13
2022,273,0,27
2022,273,1,27
2022,273,2,27
2022,273,3,37
2022,273,4,37
2022,273,5,37
2022,273,6,40
2022,273,7,40
2022,273,8,40
2022,273,9,27
2022,273,10,27
2022,273,11,27
2022,273,12,33
2022,273,13,33
2022,273,14,33
2022,273,15,17
2022,273,16,17
2022,273,17,17
2022,273,18,10
2022,273,19,10
2022,273,20,10
2022,273,21,3
2022,273,22,3
2022,273,23,3
2022,274,0,3
2022,274,1,3
2022,274,2,3
2022,274,3,0
2022,274,4,0
2022,274,5,0
2022,274,6,3
2022,274,7,3
2022,274,8,3
2022,274,9,3
2022,274,10,3
2022,274,11,3
2022,274,12,0
2022,274,13,0
2022,274,14,0
2022,274,15,13
2022,274,16,13
2022,274,17,13
2022,274,18,7
2022,274,19,7
2022,274,20,7
2022,274,21,7
2022,274,22,7
2022,274,23,7
2022,275,0,23
2022,275,1,23
2022,275,2,23
2022,275,3,13
2022,275,4,13
2022,275,5,13
2022,275,6,10
2022,275,7,10
2022,275,8,10
2022,275,9,20
2022,275,10,20
2022,275,11,20
2022,275,12,23
2022,275,13,23
2022,275,14,23
2022,275,15,30
2022,275,16,30
2022,275,17,30
2022,275,18,23
2022,275,19,23
2022,275,20,23
2022,275,21,47
2022,275,22,47
2022,275,23,47
2022,276,0,37
2022,276,1,37
2022,276,2,37
2022,276,3,30
2022,276,4,30
2022,276,5,30
2022,276,6,30
2022,276,7,30
2022,276,8,30
2022,276,9,13
2022,276,10,13
2022,276,11,13
2022,276,12,40
2022,276,13,40
2022,276,14,40
2022,276,15,40
2022,276,16,40
2022,276,17,40
2022,276,18,57
2022,276,19,57
2022,276,20,57
2022,276,21,30
2022,276,22,30
2022,276,23,30
2022,277,0,30
2022,277,1,30
2022,277,2,30
2022,277,3,37
2022,277,4,37
2022,277,5,37
2022,277,6,43
2022,277,7,43
2022,277,8,43
2022,277,9,23
2022,277,10,23
2022,277,11,23
2022,277,12,13
2022,277,13,13
2022,277,14,13
2022,277,15,13
2022,277,16,13
2022,277,17,13
2022,277,18,43
2022,277,19,43
2022,277,20,43
2022,277,21,30
2022,277,22,30
2022,277,23,30
2022,278,0,23
2022,278,1,23
2022,278,2,23
2022,278,3,33
2022,278,4,33
2022,278,5,33
2022,278,6,30
2022,278,7,30
2022,278,8,30
2022,278,9,17
2022,278,10,17
2022,278,11,17
2022,278,12,20
2022,278,13,20
2022,278,14,20
2022,278,15,30
2022,278,16,30
2022,278,17,30
2022,278,18,33
2022,278,19,33
2022,278,20,33
2022,278,21,33
2022,278,22,33
2022,278,23,33
2022,279,0,23
2022,279,1,23
2022,279,2,23
2022,279,3,23
2022,279,4,23
2022,279,5,23
2022,279,6,33
2022,279,7,33
2022,279,8,33
2022,279,9,23
2022,279,10,23
2022,279,11,23
2022,279,12,30
2022,279,13,30
2022,279,14,30
2022,279,15,33
2022,279,16,33
2022,279,17,33
2022,279,18,40
2022,279,19,40
2022,279,20,40
2022,279,21,37
2022,279,22,37
2022,279,23,37
2022,280,0,37
2022,280,1,37
2022,280,2,37
2022,280,3,40
2022,280,4,40
2022,280,5,40
2022,280,6,30
2022,280,7,30
2022,280,8,30
2022,280,9,27
2022,280,10,27
2022,280,11,27
2022,280,12,30
2022,280,13,30
2022,280,14,30
2022,280,15,30
2022,280,16,30
2022,280,17,30
2022,280,18,10
2022,280,19,10
2022,280,20,10
2022,280,21,7
2022,280,22,7
2022,280,23,7
2022,281,0,10
2022,281,1,10
2022,281,2,10
2022,281,3,30
2022,281,4,30
2022,281,5,30
2022,281,6,33
2022,281,7,33
2022,281,8,33
2022,281,9,17
2022,281,10,17
2022,281,11,17
2022,281,12,27
2022,281,13,27
2022,281,14,27
2022,281,15,27
2022,281,16,27
2022,281,17,27
2022,281,18,30
2022,281,19,30
2022,281,20,30
2022,281,21,17
2022,281,22,17
2022,281,23,17
2022,282,0,40
2022,282,1,40
2022,282,2,40
2022,282,3,37
2022,282,4,37
2022,282,5,37
2022,282,6,37
2022,282,7,37
2022,282,8,37
2022,282,9,30
2022,282,10,30
2022,282,11,30
2022,282,12,37
2022,282,13,37
2022,282,14,37
2022,282,15,43
2022,282,16,43
2022,282,17,43
2022,282,18,37
2022,282,19,37
2022,282,20,37
2022,282,21,37
2022,282,22,37
2022,282,23,37
2022,283,0,23
2022,283,1,23
2022,283,2,23
2022,283,3,33
2022,283,4,33
2022,283,5,33
2022,283,6,20
2022,283,7,20
2022,283,8,20
2022,283,9,30
2022,283,10,30
2022,283,11,30
2022,283,12,10
2022,283,13,10
2022,283,14,10
2022,283,15,13
2022,283,16,13
2022,283,17,13
2022,283,18,13
2022,283,19,13
2022,283,20,13
2022,283,21,23
2022,283,22,23
2022,283,23,23
2022,284,0,30
2022,284,1,30
2022,284,2,30
2022,284,3,13
2022,284,4,13
2022,284,5,13
2022,284,6,10
2022,284,7,10
2022,284,8,10
2022,284,9,3
2022,284,10,3
2022,284,11,3
2022,284,12,10
2022,284,13,10
2022,284,14,10
2022,284,15,10
2022,284,16,10
2022,284,17,10
2022,284,18,13
2022,284,19,13
2022,284,20,13
2022,284,21,23
2022,284,22,23
2022,284,23,23
2022,285,0,7
2022,285,1,7
2022,285,2,7
2022,285,3,0
2022,285,4,0
2022,285,5,0
2022,285,6,3
2022,285,7,3
2022,285,8,3
2022,285,9,10
2022,285,10,10
2022,285,11,10
2022,285,12,20
2022,285,13,20
2022,285,14,20
2022,285,15,10
2022,285,16,10
2022,285,17,10
2022,285,18,23
2022,285,19,23
2022,285,20,23
2022,285,21,17
2022,285,22,17
2022,285,23,17
2022,286,0,10
2022,286,1,10
2022,286,2,10
2022,286,3,7
2022,286,4,7
2022,286,5,7
2022,286,6,10
2022,286,7,10
2022,286,8,10
2022,286,9,3
2022,286,10,3
2022,286,11,3
2022,286,12,7
2022,286,13,7
2022,286,14,7
2022,286,15,3
2022,286,16,3
2022,286,17,3
2022,286,18,13
2022,286,19,13
2022,286,20,13
2022,286,21,13
2022,286,22,13
2022,286,23,13
2022,287,0,20
2022,287,1,20
2022,287,2,20
2022,287,3,23
2022,287,4,23
2022,287,5,23
2022,287,6,37
2022,287,7,37
2022,287,8,37
2022,287,9,40
2022,287,10,40
2022,287,11,40
2022,287,12,43
2022,287,13,43
2022,287,14,43
2022,287,15,30
2022,287,16,30
2022,287,17,30
2022,287,18,13
2022,287,19,13
2022,287,20,13
2022,287,21,27
2022,287,22,27
2022,287,23,27
2022,288,0,47
2022,288,1,47
2022,288,2,47
2022,288,3,30
2022,288,4,30
2022,288,5,30
2022,288,6,17
2022,288,7,17
2022,288,8,17
2022,288,9,27
2022,288,10,27
2022,288,11,27
2022,288,12,13
2022,288,13,13
2022,288,14,13
2022,288,15,30
2022,288,16,30
2022,288,17,30
2022,288,18,40
2022,288,19,40
2022,288,20,40
2022,288,21,20
2022,288,22,20
2022,288,23,20
2022,289,0,30
2022,289,1,30
2022,289,2,30
2022,289,3,17
2022,289,4,17
2022,289,5,17
2022,289,6,23
2022,289,7,23
2022,289,8,23
2022,289,9,37
2022,289,10,37
2022,289,11,37
2022,289,12,40
2022,289,13,40
2022,289,14,40
2022,289,15,30
2022,289,16,30
2022,289,17,30
2022,289,18,23
2022,289,19,23
2022,289,20,23
2022,289,21,33
2022,289,22,33
2022,289,23,33
2022,290,0,7
2022,290,1,7
2022,290,2,7
2022,290,3,7
2022,290,4,7
2022,290,5,7
2022,290,6,3
2022,290,7,3
2022,290,8,3
2022,290,9,0
2022,290,10,0
2022,290,11,0
2022,290,12,13
2022,290,13,13
2022,290,14,13
2022,290,15,30
2022,290,16,30
2022,290,17,30
2022,290,18,0
2022,290,19,0
2022,290,20,0
2022,290,21,7
2022,290,22,7
2022,290,23,7
2022,291,0,7
2022,291,1,7
2022,291,2,7
2022,291,3,3
2022,291,4,3
2022,291,5,3
2022,291,6,13
2022,291,7,13
2022,291,8,13
2022,291,9,13
2022,291,10,13
2022,291,11,13
2022,291,12,10
2022,291,13,10
2022,291,14,10
2022,291,15,20
2022,291,16,20
2022,291,17,20
2022,291,18,17
2022,291,19,17
2022,291,20,17
2022,291,21,23
2022,291,22,23
2022,291,23,23
2022,292,0,13
2022,292,1,13
2022,292,2,13
2022,292,3,13
2022,292,4,13
2022,292,5,13
2022,292,6,10
2022,292,7,10
2022,292,8,10
2022,292,9,7
2022,292,10,7
2022,292,11,7
2022,292,12,7
2022,292,13,7
2022,292,14,7
2022,292,15,3
2022,292,16,3
2022,292,17,3
2022,292,18,7
2022,292,19,7
2022,292,20,7
2022,292,21,10
2022,292,22,10
2022,292,23,10
2022,293,0,7
2022,293,1,7
2022,293,2,7
2022,293,3,0
2022,293,4,0
2022,293,5,0
2022,293,6,10
2022,293,7,10
2022,293,8,10
2022,293,9,17
2022,293,10,17
2022,293,11,17
2022,293,12,30
2022,293,13,30
2022,293,14,30
2022,293,15,17
2022,293,16,17
2022,293,17,17
2022,293,18,10
2022,293,19,10
2022,293,20,10
2022,293,21,23
2022,293,22,23
2022,293,23,23
2022,294,0,7
2022,294,1,7
2022,294,2,7
2022,294,3,10
2022,294,4,10
2022,294,5,10
2022,294,6,10
2022,294,7,10
2022,294,8,10
2022,294,9,13
2022,294,10,13
2022,294,11,13
2022,294,12,3
2022,294,13,3
2022,294,14,3
2022,294,15,3
2022,294,16,3
2022,294,17,3
2022,294,18,13
2022,294,19,13
2022,294,20,13
2022,294,21,13
2022,294,22,13
2022,294,23,13
2022,295,0,20
2022,295,1,20
2022,295,2,20
2022,295,3,20
2022,295,4,20
2022,295,5,20
2022,295,6,27
2022,295,7,27
2022,295,8,27
2022,295,9,37
2022,295,10,37
2022,295,11,37
2022,295,12,37
2022,295,13,37
2022,295,14,37
2022,295,15,53
2022,295,16,53
2022,295,17,53
2022,295,18,50
2022,295,19,50
2022,295,20,50
2022,295,21,30
2022,295,22,30
2022,295,23,30
2022,296,0,27
2022,296,1,27
2022,296,2,27
2022,296,3,20
2022,296,4,20
2022,296,5,20
2022,296,6,20
2022,296,7,20
2022,296,8,20
2022,296,9,10
2022,296,10,10
2022,296,11,10
2022,296,12,17
2022,296,13,17
2022,296,14,17
2022,296,15,37
2022,296,16,37
2022,296,17,37
2022,296,18,43
2022,296,19,43
2022,296,20,43
2022,296,21,40
2022,296,22,40
2022,296,23,40
2022,297,0,27
2022,297,1,27
2022,297,2,27
2022,297,3,23
2022,297,4,23
2022,297,5,23
2022,297,6,20
2022,297,7,20
2022,297,8,20
2022,297,9,13
2022,297,10,13
2022,297,11,13
2022,297,12,20
2022,297,13,20
2022,297,14,20
2022,297,15,7
2022,297,16,7
2022,297,17,7
2022,297,18,7
2022,297,19,7
2022,297,20,7
2022,297,21,10
2022,297,22,10
2022,297,23,10
2022,298,0,0
2022,298,1,0
2022,298,2,0
2022,298,3,0
2022,298,4,0
2022,298,5,0
2022,298,6,10
2022,298,7,10
2022,298,8,10
2022,298,9,13
2022,298,10,13
2022,298,11,13
2022,298,12,10
2022,298,13,10
2022,298,14,10
2022,298,15,20
2022,298,16,20
2022,298,17,20
2022,298,18,3
2022,298,19,3
2022,298,20,3
2022,298,21,3
2022,298,22,3
2022,298,23,3
2022,299,0,0
2022,299,1,0
2022,299,2,0
2022,299,3,0
2022,299,4,0
2022,299,5,0
2022,299,6,0
2022,299,7,0
2022,299,8,0
2022,299,9,3
2022,299,10,3
2022,299,11,3
2022,299,12,10
2022,299,13,10
2022,299,14,10
2022,299,15,13
2022,299,16,13
2022,299,17,13
2022,299,18,17
2022,299,19,17
2022,299,20,17
2022,299,21,27
2022,299,22,27
2022,299,23,27
2022,300,0,20
2022,300,1,20
2022,300,2,20
2022,300,3,17
2022,300,4,17
2022,300,5,17
2022,300,6,20
2022,300,7,20
2022,300,8,20
2022,300,9,27
2022,300,10,27
2022,300,11,27
2022,300,12,30
2022,300,13,30
2022,300,14,30
2022,300,15,30
2022,300,16,30
2022,300,17,30
2022,300,18,20
2022,300,19,20
2022,300,20,20
2022,300,21,17
2022,300,22,17
2022,300,23,17
2022,301,0,20
2022,301,1,20
2022,301,2,20
2022,301,3,23
2022,301,4,23
2022,301,5,23
2022,301,6,23
2022,301,7,23
2022,301,8,23
2022,301,9,20
2022,301,10,20
2022,301,11,20
2022,301,12,23
2022,301,13,23
2022,301,14,23
2022,301,15,43
2022,301,16,43
2022,301,17,43
2022,301,18,30
2022,301,19,30
2022,301,20,30
2022,301,21,43
2022,301,22,43
2022,301,23,43
2022,302,0,40
2022,302,1,40
2022,302,2,40
2022,302,3,33
2022,302,4,33
2022,302,5,33
2022,302,6,47
2022,302,7,47
2022,302,8,47
2022,302,9,47
2022,302,10,47
2022,302,11,47
2022,302,12,40
2022,302,13,40
2022,302,14,40
2022,302,15,33
2022,302,16,33
2022,302,17,33
2022,302,18,30
2022,302,19,30
2022,302,20,30
2022,302,21,30
2022,302,22,30
2022,302,23,30
2022,303,0,20
2022,303,1,20
2022,303,2,20
2022,303,3,30
2022,303,4,30
2022,303,5,30
2022,303,6,23
2022,303,7,23
2022,303,8,23
2022,303,9,27
2022,303,10,27
2022,303,11,27
2022,303,12,23
2022,303,13,23
2022,303,14,23
2022,303,15,23
2022,303,16,23
2022,303,17,23
2022,303,18,30
2022,303,19,30
2022,303,20,30
2022,303,21,20
2022,303,22,20
2022,303,23,20
2022,304,0,27
2022,304,1,27
2022,304,2,27
2022,304,3,27
2022,304,4,27
2022,304,5,27
2022,304,6,30
2022,304,7,30
2022,304,8,30
2022,304,9,20
2022,304,10,20
2022,304,11,20
2022,304,12,23
2022,304,13,23
2022,304,14,23
2022,304,15,33
2022,304,16,33
2022,304,17,33
2022,304,18,20
2022,304,19,20
2022,304,20,20
2022,304,21,17
2022,304,22,17
2022,304,23,17
2022,305,0,10
2022,305,1,10
2022,305,2,10
2022,305,3,7
2022,305,4,7
2022,305,5,7
2022,305,6,33
2022,305,7,33
2022,305,8,33
2022,305,9,27
2022,305,10,27
2022,305,11,27
2022,305,12,20
2022,305,13,20
2022,305,14,20
2022,305,15,7
2022,305,16,7
2022,305,17,7
2022,305,18,17
2022,305,19,17
2022,305,20,17
2022,305,21,13
2022,305,22,13
2022,305,23,13
2022,306,0,23
2022,306,1,23
2022,306,2,23
2022,306,3,33
2022,306,4,33
2022,306,5,33
2022,306,6,27
2022,306,7,27
2022,306,8,27
2022,306,9,20
2022,306,10,20
2022,306,11,20
2022,306,12,27
2022,306,13,27
2022,306,14,27
2022,306,15,40
2022,306,16,40
2022,306,17,40
2022,306,18,30
2022,306,19,30
2022,306,20,30
2022,306,21,20
2022,306,22,20
2022,306,23,20
2022,307,0,27
2022,307,1,27
2022,307,2,27
2022,307,3,17
2022,307,4,17
2022,307,5,17
2022,307,6,33
2022,307,7,33
2022,307,8,33
2022,307,9,43
2022,307,10,43
2022,307,11,43
2022,307,12,47
2022,307,13,47
2022,307,14,47
2022,307,15,50
2022,307,16,50
2022,307,17,50
2022,307,18,33
2022,307,19,33
2022,307,20,33
2022,307,21,47
2022,307,22,47
2022,307,23,47
2022,308,0,37
2022,308,1,37
2022,308,2,37
2022,308,3,37
2022,308,4,37
2022,308,5,37
2022,308,6,33
2022,308,7,33
2022,308,8,33
2022,308,9,30
2022,308,10,30
2022,308,11,30
2022,308,12,23
2022,308,13,23
2022,308,14,23
2022,308,15,27
2022,308,16,27
2022,308,17,27
2022,308,18,20
2022,308,19,20
2022,308,20,20
2022,308,21,23
2022,308,22,23
2022,308,23,23
2022,309,0,27
2022,309,1,27
2022,309,2,27
2022,309,3,33
2022,309,4,33
2022,309,5,33
2022,309,6,17
2022,309,7,17
2022,309,8,17
2022,309,9,27
2022,309,10,27
2022,309,11,27
2022,309,12,23
2022,309,13,23
2022,309,14,23
2022,309,15,17
2022,309,16,17
2022,309,17,17
2022,309,18,7
2022,309,19,7
2022,309,20,7
2022,309,21,10
2022,309,22,10
2022,309,23,10
2022,310,0,7
2022,310,1,7
2022,310,2,7
2022,310,3,7
2022,310,4,7
2022,310,5,7
2022,310,6,7
2022,310,7,7
2022,310,8,7
2022,310,9,7
2022,310,10,7
2022,310,11,7
2022,310,12,3
2022,310,13,3
2022,310,14,3
2022,310,15,3
2022,310,16,3
2022,310,17,3
2022,310,18,3
2022,310,19,3
2022,310,20,3
2022,310,21,7
2022,310,22,7
2022,310,23,7
2022,311,0,10
2022,311,1,10
2022,311,2,10
2022,311,3,17
2022,311,4,17
2022,311,5,17
2022,311,6,17
2022,311,7,17
2022,311,8,17
2022,311,9,33
2022,311,10,33
2022,311,11,33
2022,311,12,40
2022,311,13,40
2022,311,14,40
2022,311,15,50
2022,311,16,50
2022,311,17,50
2022,311,18,47
2022,311,19,47
2022,311,20,47
2022,311,21,17
2022,311,22,17
2022,311,23,17
2022,312,0,23
2022,312,1,23
2022,312,2,23
2022,312,3,33
2022,312,4,33
2022,312,5,33
2022,312,6,30
2022,312,7,30
2022,312,8,30
2022,312,9,27
2022,312,10,27
2022,312,11,27
2022,312,12,30
2022,312,13,30
2022,312,14,30
2022,312,15,17
2022,312,16,17
2022,312,17,17
2022,312,18,13
2022,312,19,13
2022,312,20,13
2022,312,21,17
2022,312,22,17
2022,312,23,17
2022,313,0,23
2022,313,1,23
2022,313,2,23
2022,313,3,30
2022,313,4,30
2022,313,5,30
2022,313,6,20
2022,313,7,20
2022,313,8,20
2022,313,9,13
2022,313,10,13
2022,313,11,13
2022,313,12,7
2022,313,13,7
2022,313,14,7
2022,313,15,0
2022,313,16,0
2022,313,17,0
2022,313,18,0
2022,313,19,0
2022,313,20,0
2022,313,21,0
2022,313,22,0
2022,313,23,0
2022,314,0,0
2022,314,1,0
2022,314,2,0
2022,314,3,0
2022,314,4,0
2022,314,5,0
2022,314,6,0
2022,314,7,0
2022,314,8,0
2022,314,9,0
2022,314,10,0
2022,314,11,0
2022,314,12,0
2022,314,13,0
2022,314,14,0
2022,314,15,0
2022,314,16,0
2022,314,17,0
2022,314,18,3
2022,314,19,3
2022,314,20,3
2022,314,21,0
2022,314,22,0
2022,314,23,0
2022,315,0,0
2022,315,1,0
2022,315,2,0
2022,315,3,10
2022,315,4,10
2022,315,5,10
2022,315,6,23
2022,315,7,23
2022,315,8,23
2022,315,9,17
2022,315,10,17
2022,315,11,17
2022,315,12,23
2022,315,13,23
2022,315,14,23
2022,315,15,27
2022,315,16,27
2022,315,17,27
2022,315,18,17
2022,315,19,17
2022,315,20,17
2022,315,21,27
2022,315,22,27
2022,315,23,27
2022,316,0,23
2022,316,1,23
2022,316,2,23
2022,316,3,23
2022,316,4,23
2022,316,5,23
2022,316,6,17
2022,316,7,17
2022,316,8,17
2022,316,9,7
2022,316,10,7
2022,316,11,7
2022,316,12,7
2022,316,13,7
2022,316,14,7
2022,316,15,7
2022,316,16,7
2022,316,17,7
2022,316,18,3
2022,316,19,3
2022,316,20,3
2022,316,21,0
2022,316,22,0
2022,316,23,0
2022,317,0,13
2022,317,1,13
2022,317,2,13
2022,317,3,27
2022,317,4,27
2022,317,5,27
2022,317,6,10
2022,317,7,10
2022,317,8,10
2022,317,9,13
2022,317,10,13
2022,317,11,13
2022,317,12,20
2022,317,13,20
2022,317,14,20
2022,317,15,23
2022,317,16,23
2022,317,17,23
2022,317,18,17
2022,317,19,17
2022,317,20,17
2022,317,21,10
2022,317,22,10
2022,317,23,10
2022,318,0,0
2022,318,1,0
2022,318,2,0
2022,318,3,3
2022,318,4,3
2022,318,5,3
2022,318,6,10
2022,318,7,10
2022,318,8,10
2022,318,9,17
2022,318,10,17
2022,318,11,17
2022,318,12,10
2022,318,13,10
2022,318,14,10
2022,318,15,7
2022,318,16,7
2022,318,17,7
2022,318,18,13
2022,318,19,13
2022,318,20,13
2022,318,21,0
2022,318,22,0
2022,318,23,0
2022,319,0,3
2022,319,1,3
2022,319,2,3
2022,319,3,10
2022,319,4,10
2022,319,5,10
2022,319,6,3
2022,319,7,3
2022,319,8,3
2022,319,9,3
2022,319,10,3
2022,319,11,3
2022,319,12,3
2022,319,13,3
2022,319,14,3
2022,319,15,3
2022,319,16,3
2022,319,17,3
2022,319,18,3
2022,319,19,3
2022,319,20,3
2022,319,21,3
2022,319,22,3
2022,319,23,3
2022,320,0,0
2022,320,1,0
2022,320,2,0
2022,320,3,0
2022,320,4,0
2022,320,5,0
2022,320,6,0
2022,320,7,0
2022,320,8,0
2022,320,9,3
2022,320,10,3
2022,320,11,3
2022,320,12,3
2022,320,13,3
2022,320,14,3
2022,320,15,13
2022,320,16,13
2022,320,17,13
2022,320,18,13
2022,320,19,13
2022,320,20,13
2022,320,21,3
2022,320,22,3
2022,320,23,3
2022,321,0,0
2022,321,1,0
2022,321,2,0
2022,321,3,7
2022,321,4,7
2022,321,5,7
2022,321,6,0
2022,321,7,0
2022,321,8,0
2022,321,9,0
2022,321,10,0
2022,321,11,0
2022,321,12,7
2022,321,13,7
2022,321,14,7
2022,321,15,0
2022,321,16,0
2022,321,17,0
2022,321,18,0
2022,321,19,0
2022,321,20,0
2022,321,21,7
2022,321,22,7
2022,321,23,7
2022,322,0,3
2022,322,1,3
2022,322,2,3
2022,322,3,0
2022,322,4,0
2022,322,5,0
2022,322,6,3
2022,322,7,3
2022,322,8,3
2022,322,9,7
2022,322,10,7
2022,322,11,7
2022,322,12,20
2022,322,13,20
2022,322,14,20
2022,322,15,20
2022,322,16,20
2022,322,17,20
2022,322,18,30
2022,322,19,30
2022,322,20,30
2022,322,21,30
2022,322,22,30
2022,322,23,30
2022,323,0,23
2022,323,1,23
2022,323,2,23
2022,323,3,0
2022,323,4,0
2022,323,5,0
2022,323,6,10
2022,323,7,10
2022,323,8,10
2022,323,9,13
2022,323,10,13
2022,323,11,13
2022,323,12,10
2022,323,13,10
2022,323,14,10
2022,323,15,3
2022,323,16,3
2022,323,17,3
2022,323,18,7
2022,323,19,7
2022,323,20,7
2022,323,21,10
2022,323,22,10
2022,323,23,10
2022,324,0,7
2022,324,1,7
2022,324,2,7
2022,324,3,3
2022,324,4,3
2022,324,5,3
2022,324,6,0
2022,324,7,0
2022,324,8,0
2022,324,9,3
2022,324,10,3
2022,324,11,3
2022,324,12,7
2022,324,13,7
2022,324,14,7
2022,324,15,27
2022,324,16,27
2022,324,17,27
2022,324,18,27
2022,324,19,27
2022,324,20,27
2022,324,21,23
2022,324,22,23
2022,324,23,23
2022,325,0,33
2022,325,1,33
2022,325,2,33
2022,325,3,33
2022,325,4,33
2022,325,5,33
2022,325,6,20
2022,325,7,20
2022,325,8,20
2022,325,9,20
2022,325,10,20
2022,325,11,20
2022,325,12,17
2022,325,13,17
2022,325,14,17
2022,325,15,13
2022,325,16,13
2022,325,17,13
2022,325,18,10
2022,325,19,10
2022,325,20,10
2022,325,21,17
2022,325,22,17
2022,325,23,17
2022,326,0,7
2022,326,1,7
2022,326,2,7
2022,326,3,7
2022,326,4,7
2022,326,5,7
2022,326,6,3
2022,326,7,3
2022,326,8,3
2022,326,9,3
2022,326,10,3
2022,326,11,3
2022,326,12,3
2022,326,13,3
2022,326,14,3
2022,326,15,10
2022,326,16,10
2022,326,17,10
2022,326,18,3
2022,326,19,3
2022,326,20,3
2022,326,21,0
2022,326,22,0
2022,326,23,0
2022,327,0,0
2022,327,1,0
2022,327,2,0
2022,327,3,0
2022,327,4,0
2022,327,5,0
2022,327,6,3
2022,327,7,3
2022,327,8,3
2022,327,9,0
2022,327,10,0
2022,327,11,0
2022,327,12,10
2022,327,13,10
2022,327,14,10
2022,327,15,7
2022,327,16,7
2022,327,17,7
2022,327,18,10
2022,327,19,10
2022,327,20,10
2022,327,21,3
2022,327,22,3
2022,327,23,3
2022,328,0,10
2022,328,1,10
2022,328,2,10
2022,328,3,17
2022,328,4,17
2022,328,5,17
2022,328,6,17
2022,328,7,17
2022,328,8,17
2022,328,9,7
2022,328,10,7
2022,328,11,7
2022,328,12,13
2022,328,13,13
2022,328,14,13
2022,328,15,7
2022,328,16,7
2022,328,17,7
2022,328,18,13
2022,328,19,13
2022,328,20,13
2022,328,21,23
2022,328,22,23
2022,328,23,23
2022,329,0,23
2022,329,1,23
2022,329,2,23
2022,329,3,30
2022,329,4,30
2022,329,5,30
2022,329,6,40
2022,329,7,40
2022,329,8,40
2022,329,9,30
2022,329,10,30
2022,329,11,30
2022,329,12,33
2022,329,13,33
2022,329,14,33
2022,329,15,30
2022,329,16,30
2022,329,17,30
2022,329,18,37
2022,329,19,37
2022,329,20,37
2022,329,21,37
2022,329,22,37
2022,329,23,37
2022,330,0,37
2022,330,1,37
2022,330,2,37
2022,330,3,27
2022,330,4,27
2022,330,5,27
2022,330,6,33
2022,330,7,33
2022,330,8,33
2022,330,9,20
2022,330,10,20
2022,330,11,20
2022,330,12,33
2022,330,13,33
2022,330,14,33
2022,330,15,27
2022,330,16,27
2022,330,17,27
2022,330,18,30
2022,330,19,30
2022,330,20,30
2022,330,21,30
2022,330,22,30
2022,330,23,30
2022,331,0,27
2022,331,1,27
2022,331,2,27
2022,331,3,30
2022,331,4,30
2022,331,5,30
2022,331,6,20
2022,331,7,20
2022,331,8,20
2022,331,9,20
2022,331,10,20
2022,331,11,20
2022,331,12,33
2022,331,13,33
2022,331,14,33
2022,331,15,27
2022,331,16,27
2022,331,17,27
2022,331,18,37
2022,331,19,37
2022,331,20,37
2022,331,21,27
2022,331,22,27
2022,331,23,27
2022,332,0,43
2022,332,1,43
2022,332,2,43
2022,332,3,53
2022,332,4,53
2022,332,5,53
2022,332,6,30
2022,332,7,30
2022,332,8,30
2022,332,9,23
2022,332,10,23
2022,332,11,23
2022,332,12,10
2022,332,13,10
2022,332,14,10
2022,332,15,17
2022,332,16,17
2022,332,17,17
2022,332,18,43
2022,332,19,43
2022,332,20,43
2022,332,21,37
2022,332,22,37
2022,332,23,37
2022,333,0,40
2022,333,1,40
2022,333,2,40
2022,333,3,30
2022,333,4,30
2022,333,5,30
2022,333,6,33
2022,333,7,33
2022,333,8,33
2022,333,9,30
2022,333,10,30
2022,333,11,30
2022,333,12,40
2022,333,13,40
2022,333,14,40
2022,333,15,40
2022,333,16,40
2022,333,17,40
2022,333,18,33
2022,333,19,33
2022,333,20,33
2022,333,21,23
2022,333,22,23
2022,333,23,23
2022,334,0,30
2022,334,1,30
2022,334,2,30
2022,334,3,33
2022,334,4,33
2022,334,5,33
2022,334,6,23
2022,334,7,23
2022,334,8,23
2022,334,9,47
2022,334,10,47
2022,334,11,47
