YEAR,DOY,HR,Bt,Bx,By,Bz,SWPD,SWPS,Fp,Kp
2017,64,9,3.9,-0.1,-1.4,-0.8,3.0,667.,2.72,30
2017,64,10,4.2,0.1,-0.7,-2.9,3.1,655.,2.73,30
2017,64,11,3.9,1.0,-1.4,-1.7,3.0,646.,2.55,30
2017,64,12,3.9,2.9,0.2,-1.4,2.9,629.,2.35,27
2017,64,13,4.1,2.9,-0.8,0.9,2.7,627.,2.16,27
2017,64,14,5.0,4.3,-1.4,1.1,2.6,615.,1.94,27
2017,64,15,4.8,4.4,-0.8,-1.0,2.6,606.,1.89,30
2017,64,16,4.7,1.7,-1.1,-0.7,2.7,619.,2.07,30
2017,64,17,4.1,2.2,-0.6,-1.4,2.9,621.,2.31,30
2017,64,18,4.2,3.1,-2.1,0.0,2.9,613.,2.23,43
2017,64,19,4.0,2.3,-1.2,-0.7,2.8,616.,2.14,43
2017,64,20,4.3,1.3,-1.9,-1.6,2.7,633.,2.15,43
2017,64,21,4.2,2.1,-0.8,-2.3,2.6,629.,2.11,40
2017,64,22,4.3,3.0,-1.6,0.3,2.7,621.,2.13,40
2017,64,23,4.2,2.2,-2.0,-1.1,2.6,632.,2.16,40
2017,65,0,4.7,2.6,-2.1,-1.0,2.7,632.,2.26,40
2017,65,1,4.2,2.2,-1.6,-0.3,2.7,632.,2.31,40
2017,65,2,4.5,3.4,-0.6,0.6,2.8,619.,2.32,40
2017,65,3,4.9,3.0,1.6,2.1,2.9,623.,2.35,30
2017,65,4,5.1,2.5,0.0,4.0,2.8,620.,2.22,30
2017,65,5,5.6,1.8,1.6,4.3,2.2,612.,1.65,30
2017,65,6,5.4,2.7,0.4,4.3,3.1,612.,2.33,13
2017,65,7,5.5,3.7,-0.5,2.9,3.1,606.,2.33,13
2017,65,8,5.3,3.0,-0.3,1.9,3.0,607.,2.30,13
2017,65,9,5.3,4.4,-0.4,-2.4,2.6,591.,1.93,37
2017,65,10,4.9,2.2,-2.7,-0.8,2.9,610.,2.26,37
2017,65,11,4.9,2.0,-2.4,-1.3,3.1,603.,2.30,37
2017,65,12,4.9,3.2,-1.5,1.2,3.0,592.,2.15,37
2017,65,13,4.9,3.0,-1.1,-2.5,3.0,590.,2.14,37
2017,65,14,4.9,2.2,-2.1,-2.0,3.4,597.,2.46,37
2017,65,15,5.0,4.3,-1.2,1.1,3.0,581.,2.02,33
2017,65,16,5.1,4.1,0.1,0.1,3.2,584.,2.24,33
2017,65,17,5.2,3.7,0.8,2.4,3.4,597.,2.46,33
2017,65,18,5.2,2.9,-2.3,-0.9,3.6,601.,2.61,50
2017,65,19,5.0,0.9,-2.0,-2.4,3.7,616.,2.79,50
2017,65,20,5.1,1.5,-2.4,-0.4,3.5,609.,2.58,50
2017,65,21,5.2,2.3,-4.0,-1.1,3.6,599.,2.53,40
2017,65,22,4.8,2.3,-0.8,1.7,3.6,599.,2.53,40
2017,65,23,5.0,3.4,0.4,0.6,3.4,584.,2.26,40
2017,66,0,5.5,3.5,-0.8,2.2,3.3,581.,2.16,27
2017,66,1,5.4,2.1,-3.9,1.2,3.0,585.,2.08,27
2017,66,2,5.2,3.0,-3.3,0.3,2.8,575.,1.92,27
2017,66,3,5.0,3.3,-3.3,0.4,2.7,567.,1.81,33
2017,66,4,5.2,2.9,-3.4,0.5,2.8,571.,1.87,33
2017,66,5,5.1,0.2,-4.0,0.1,3.1,602.,2.26,33
2017,66,6,5.4,3.8,-1.9,2.7,3.1,574.,2.11,33
2017,66,7,5.4,1.0,-3.9,-0.6,3.2,593.,2.32,33
2017,66,8,5.7,-1.8,-4.6,-0.7,3.5,611.,2.62,33
2017,66,9,6.0,5.3,-0.7,2.5,2.7,560.,1.63,27
2017,66,10,5.2,4.5,-0.8,1.4,2.7,568.,1.76,27
2017,66,11,4.8,2.9,-1.4,1.0,2.8,590.,1.97,27
2017,66,12,4.3,2.6,-2.2,1.4,2.8,588.,1.99,23
2017,66,13,4.3,2.3,-2.8,-0.2,2.7,592.,1.93,23
2017,66,14,4.0,-2.6,-1.9,-0.0,2.3,637.,1.91,23
2017,66,15,4.2,1.9,-1.6,0.9,2.5,590.,1.81,33
2017,66,16,3.9,2.9,-1.7,-0.4,2.3,566.,1.53,33
2017,66,17,4.2,2.5,-2.9,0.1,2.3,567.,1.52,33
2017,66,18,4.3,1.0,-3.2,-0.6,2.9,576.,1.98,30
2017,66,19,4.3,1.5,-3.7,-0.3,3.1,565.,2.08,30
2017,66,20,4.2,3.1,-2.0,0.7,2.9,554.,1.93,30
2017,66,21,4.9,3.5,-2.4,0.5,2.8,547.,1.79,27
2017,66,22,5.9,4.9,-2.3,1.5,2.3,537.,1.38,27
2017,66,23,6.0,4.6,-1.2,1.2,2.9,548.,2.05,27
2017,67,0,5.2,1.5,-2.9,-1.4,3.4,565.,2.47,30
2017,67,1,5.0,2.2,-2.4,0.3,3.4,549.,2.38,30
2017,67,2,5.5,3.2,-2.4,2.0,3.4,550.,2.29,30
2017,67,3,5.9,4.6,-0.2,3.4,3.3,541.,2.08,13
2017,67,4,6.0,3.9,1.6,3.9,3.4,542.,2.10,13
2017,67,5,6.0,5.1,1.6,2.6,2.9,523.,1.66,13
2017,67,6,5.9,5.3,1.7,1.8,2.9,514.,1.62,7
2017,67,7,5.7,4.8,1.3,2.2,3.0,519.,1.70,7
2017,67,8,5.0,1.4,-2.6,0.2,3.4,536.,2.07,7
2017,67,9,4.7,3.4,-1.4,1.7,3.4,526.,2.01,20
2017,67,10,5.1,2.2,-3.5,1.8,3.8,537.,2.28,20
2017,67,11,5.2,2.7,-2.7,-1.6,3.9,529.,2.31,20
2017,67,12,5.6,4.2,-1.5,0.6,3.8,522.,2.17,27
2017,67,13,5.7,4.8,-2.3,1.2,3.7,513.,2.02,27
2017,67,14,5.4,4.2,-2.9,1.3,3.9,512.,2.13,27
2017,67,15,5.5,4.0,-2.6,1.2,3.9,509.,2.10,17
2017,67,16,5.7,4.7,0.2,2.7,3.4,536.,2.04,17
2017,67,17,4.8,1.5,-2.6,-1.0,3.8,552.,2.41,17
2017,67,18,4.6,0.4,-3.5,-0.6,4.0,554.,2.52,37
2017,67,19,4.1,2.3,-1.6,-1.9,3.8,539.,2.29,37
2017,67,20,4.0,3.5,-0.9,-1.0,3.6,532.,2.10,37
2017,67,21,3.8,1.5,-2.0,-1.3,3.4,541.,2.10,37
2017,67,22,4.2,2.3,-1.9,-0.2,3.2,536.,1.97,37
2017,67,23,4.7,0.9,-3.7,-1.0,3.3,547.,2.10,37
2017,68,0,4.6,-0.5,-3.0,-1.4,3.6,555.,2.24,37
2017,68,1,5.6,4.8,-2.3,1.7,2.3,535.,1.31,37
2017,68,2,5.6,4.5,-3.2,0.5,2.3,525.,1.26,37
2017,68,3,5.4,4.2,-3.2,-0.2,2.3,519.,1.23,30
2017,68,4,5.0,4.2,-2.3,0.7,2.3,515.,1.21,30
2017,68,5,4.6,3.8,-2.3,0.8,2.4,515.,1.26,30
2017,68,6,4.3,3.3,-2.4,-0.2,2.7,525.,1.52,20
2017,68,7,4.3,3.4,-2.1,-0.7,2.9,523.,1.62,20
2017,68,8,4.4,2.8,-2.0,-2.4,3.0,522.,1.68,20
2017,68,9,4.5,1.6,-2.0,-3.0,2.9,525.,1.62,33
2017,68,10,3.8,1.1,-1.6,-1.5,3.1,535.,1.85,33
2017,68,11,3.9,-2.7,-0.6,-1.6,3.1,541.,1.85,33
2017,68,12,4.5,-1.8,-3.2,-2.2,3.4,535.,1.96,27
2017,68,13,4.5,-1.6,-3.5,-1.5,3.5,525.,1.97,27
2017,68,14,4.6,-2.0,-3.7,-1.5,3.1,526.,1.80,27
2017,68,15,4.1,-0.7,-3.7,-0.8,3.5,515.,1.93,20
2017,68,16,3.9,-0.8,-3.3,-1.3,4.0,516.,2.18,20
2017,68,17,3.9,2.0,-2.5,0.5,4.0,513.,2.12,20
2017,68,18,3.3,2.5,-0.4,1.5,4.3,511.,2.29,30
2017,68,19,2.7,1.4,-1.7,0.0,4.7,513.,2.50,30
2017,68,20,3.4,-1.5,-2.0,0.1,4.7,506.,2.43,30
2017,68,21,3.4,0.2,-0.3,-1.7,5.1,496.,2.59,23
2017,68,22,4.1,3.8,0.0,0.9,4.9,491.,2.45,23
2017,68,23,3.7,3.1,-1.1,0.5,5.0,489.,2.47,23
2017,69,0,4.3,3.8,-1.4,0.6,4.5,484.,2.15,20
2017,69,1,4.9,4.7,-0.5,-0.4,4.5,478.,2.07,20
2017,69,2,4.4,2.9,0.7,-2.4,5.2,479.,2.41,20
2017,69,3,4.0,1.8,0.5,-2.6,5.1,490.,2.54,30
2017,69,4,4.8,4.1,-0.0,-1.4,5.6,486.,2.76,30
2017,69,5,5.2,0.4,0.4,-0.7,5.2,489.,2.61,30
2017,69,6,6.3,-4.3,-1.6,-3.4,4.6,487.,2.27,33
2017,69,7,5.0,-2.2,-1.0,-4.2,4.7,486.,2.30,33
2017,69,8,5.0,0.7,-1.5,-3.3,5.1,481.,2.49,33
2017,69,9,4.3,-0.5,-3.0,-2.3,5.2,490.,2.67,33
2017,69,10,4.3,-1.3,-2.1,-3.1,4.8,485.,2.43,33
2017,69,11,4.7,-0.9,-2.1,-3.1,4.7,478.,2.26,33
2017,69,12,4.1,-0.4,-3.6,-0.8,4.8,472.,2.18,23
2017,69,13,3.0,0.1,-2.4,0.8,4.9,469.,2.19,23
2017,69,14,2.4,0.1,-2.1,0.5,4.7,468.,2.08,23
2017,69,15,2.6,0.8,-2.0,0.0,4.0,465.,1.74,10
2017,69,16,2.6,-2.3,0.1,0.9,3.1,469.,1.34,10
2017,69,17,3.4,-3.0,0.3,1.5,2.6,458.,1.06,10
2017,69,18,1.4,-0.2,-0.2,0.7,3.6,459.,1.49,3
2017,69,19,2.8,-2.0,-0.1,1.8,3.1,450.,1.23,3
2017,69,20,2.5,-1.7,-1.2,1.2,3.3,450.,1.32,3
2017,69,21,2.7,-2.2,-1.2,0.5,3.3,436.,1.24,17
2017,69,22,3.2,-2.4,-2.0,0.2,3.1,422.,1.09,17
2017,69,23,2.2,1.4,-0.2,-0.5,3.9,403.,1.21,17
2017,70,0,2.5,2.1,1.1,-0.2,3.9,394.,1.12,7
2017,70,1,2.3,2.0,0.6,0.2,4.1,388.,1.18,7
2017,70,2,2.3,2.0,-0.1,0.7,3.8,383.,1.07,7
2017,70,3,2.7,2.7,0.1,0.2,3.5,378.,0.93,3
2017,70,4,2.5,1.4,-0.8,1.6,4.0,386.,1.12,3
2017,70,5,3.3,0.7,-2.7,1.0,4.5,389.,1.28,3
2017,70,6,3.8,-0.9,-2.4,-0.6,4.9,399.,1.51,13
2017,70,7,4.0,0.4,-2.2,-0.4,5.0,404.,1.48,13
2017,70,8,3.8,2.4,-2.5,0.2,5.1,414.,1.62,13
2017,70,9,4.0,3.7,0.8,0.9,5.0,407.,1.54,7
2017,70,10,3.9,3.8,0.2,0.8,5.2,401.,1.58,7
2017,70,11,3.7,3.5,0.8,0.8,5.0,397.,1.47,7
2017,70,12,3.7,3.4,-0.6,1.3,4.8,389.,1.37,0
2017,70,13,3.8,3.3,-1.5,1.0,4.9,386.,1.39,0
2017,70,14,4.1,3.1,-2.5,0.1,4.9,385.,1.38,0
2017,70,15,3.9,2.9,-2.2,-1.2,4.8,382.,1.31,7
2017,70,16,3.8,2.4,-2.0,-1.8,4.7,381.,1.29,7
2017,70,17,3.9,2.4,-2.4,-1.5,5.7,384.,1.69,7
2017,70,18,4.3,1.6,-2.4,-1.5,6.3,379.,1.78,13
2017,70,19,4.5,0.6,-3.9,-1.4,7.4,381.,2.05,13
2017,70,20,5.1,1.0,-3.8,-1.0,8.7,390.,2.60,13
2017,70,21,6.4,5.3,-2.6,0.8,9.0,393.,2.60,37
2017,70,22,6.2,-1.6,-0.7,-3.3,9.7,402.,2.95,37
2017,70,23,6.8,-4.6,1.4,-4.4,9.4,402.,2.78,37
2017,71,0,5.9,-3.7,-2.7,-1.9,9.7,418.,3.26,33
2017,71,1,6.9,-5.3,1.8,-2.7,8.9,418.,3.02,33
2017,71,2,5.3,0.5,-3.5,-1.5,7.3,409.,2.39,33
2017,71,3,5.6,-0.1,-5.0,-2.2,5.9,403.,1.88,37
2017,71,4,5.5,1.1,-5.2,-1.2,5.4,399.,1.65,37
2017,71,5,5.1,-0.0,-4.8,-1.0,5.1,402.,1.56,37
2017,71,6,4.7,0.7,-4.0,-0.3,5.1,406.,1.58,13
2017,71,7,4.9,1.3,-4.6,-1.0,5.1,400.,1.55,13
2017,71,8,4.7,1.5,-4.4,-0.4,4.6,403.,1.41,13
2017,71,9,4.2,1.9,-3.6,0.1,4.4,397.,1.34,7
2017,71,10,4.0,1.3,-3.7,0.3,4.9,405.,1.57,7
2017,71,11,4.7,1.7,-4.3,0.1,5.5,405.,1.72,7
2017,71,12,5.4,1.7,-4.9,-1.2,5.3,402.,1.60,20
2017,71,13,5.1,2.4,-4.0,-1.7,5.2,394.,1.44,20
2017,71,14,4.7,3.1,-3.4,-1.2,4.9,391.,1.35,20
2017,71,15,4.1,3.5,-1.6,0.1,4.6,391.,1.33,10
2017,71,16,3.7,3.2,-1.2,-1.1,4.4,391.,1.28,10
2017,71,17,3.4,2.2,-2.3,-0.5,4.7,377.,1.20,10
2017,71,18,3.8,2.6,-2.6,-0.6,5.1,373.,1.25,7
2017,71,19,3.6,2.5,-2.1,-1.3,5.0,373.,1.27,7
2017,71,20,2.6,1.8,-0.9,-1.5,6.1,370.,1.48,7
2017,71,21,1.8,0.8,-0.4,-1.3,7.6,359.,1.71,7
2017,71,22,1.9,0.9,-0.6,-1.4,7.6,355.,1.67,7
2017,71,23,1.8,0.7,-0.4,-1.2,8.3,353.,1.82,7
2017,72,0,2.0,1.7,-0.9,-0.5,8.3,347.,1.76,0
2017,72,1,2.1,1.9,-0.8,0.1,7.8,343.,1.61,0
2017,72,2,2.0,1.8,-0.9,0.3,8.0,342.,1.64,0
2017,72,3,2.4,2.0,-1.1,0.4,8.0,342.,1.64,13
2017,72,4,2.6,1.5,-1.6,1.2,8.2,340.,1.66,13
2017,72,5,3.5,0.8,-3.2,-0.4,9.7,342.,1.99,13
2017,72,6,3.1,0.9,-2.7,0.1,10.1,346.,2.12,10
2017,72,7,2.8,2.2,0.8,0.2,10.8,342.,2.21,10
2017,72,8,3.0,2.5,1.2,1.0,10.7,338.,2.15,10
2017,72,9,3.1,2.8,0.9,0.1,10.0,333.,1.95,7
2017,72,10,3.1,2.0,1.4,0.3,10.2,336.,2.03,7
2017,72,11,3.8,3.0,1.8,0.6,9.7,338.,1.95,7
2017,72,12,3.9,3.2,0.9,1.7,8.8,334.,1.76,7
2017,72,13,3.4,2.1,-0.6,2.2,10.0,341.,2.17,7
2017,72,14,3.7,2.2,-1.4,2.3,10.9,341.,2.37,7
2017,72,15,3.3,2.8,0.1,0.8,11.5,339.,2.44,3
2017,72,16,3.9,3.1,1.3,1.8,9.5,337.,2.01,3
2017,72,17,3.5,3.0,0.8,1.2,8.0,334.,1.68,3
2017,72,18,3.7,3.3,0.4,1.1,6.0,336.,1.30,0
2017,72,19,3.9,3.5,0.1,1.3,5.2,347.,1.16,0
2017,72,20,4.0,3.3,-1.1,1.8,5.0,349.,1.12,0
2017,72,21,3.7,2.9,-1.7,1.4,5.0,349.,1.13,0
2017,72,22,3.5,2.9,-1.4,1.4,5.1,346.,1.13,0
2017,72,23,3.0,2.4,-1.2,1.1,5.5,344.,1.21,0
2017,73,0,3.2,2.1,-1.9,1.1,5.6,341.,1.23,3
2017,73,1,3.6,2.2,-2.3,-1.4,6.1,340.,1.33,3
2017,73,2,2.6,0.6,-2.1,-0.6,6.7,344.,1.50,3
2017,73,3,2.4,0.5,-2.1,-0.4,7.3,339.,1.54,13
2017,73,4,3.3,2.4,-1.7,0.4,5.7,332.,1.19,13
2017,73,5,3.5,3.3,0.1,0.9,4.5,348.,1.08,13
2017,73,6,3.2,3.0,-1.1,0.2,4.8,348.,1.16,7
2017,73,7,2.7,2.6,-0.4,0.3,4.9,344.,1.16,7
2017,73,8,3.0,2.0,-1.7,0.9,5.6,331.,1.16,7
2017,73,9,2.8,2.0,-1.6,-0.4,6.7,331.,1.34,3
2017,73,10,3.1,2.3,-2.0,0.1,6.5,330.,1.29,3
2017,73,11,3.4,2.4,-0.9,1.8,6.1,331.,1.23,3
2017,73,12,3.7,1.4,-2.4,1.5,6.9,330.,1.37,17
2017,73,13,4.4,-0.2,-3.9,-1.8,7.0,331.,1.39,17
2017,73,14,3.3,1.2,-0.4,-2.7,6.5,327.,1.30,17
2017,73,15,2.5,1.2,-1.5,0.1,7.1,324.,1.32,17
2017,73,16,3.1,1.3,-2.5,-1.0,7.6,325.,1.42,17
2017,73,17,3.4,1.8,-1.1,-2.5,7.8,322.,1.44,17
2017,73,18,2.8,0.5,-0.3,-2.4,8.6,324.,1.62,10
2017,73,19,2.0,0.5,-1.3,-1.4,9.5,326.,1.81,10
2017,73,20,2.8,1.3,-1.4,-1.9,8.8,327.,1.68,10
2017,73,21,2.7,1.4,-1.8,-1.4,9.5,326.,1.81,10
2017,73,22,3.2,2.0,-2.3,-0.4,9.3,325.,1.77,10
2017,73,23,3.0,2.0,-2.0,-0.7,10.3,327.,1.98,10
2017,74,0,3.0,2.1,-1.6,0.4,12.1,328.,2.32,7
2017,74,1,4.0,-0.8,2.9,-2.7,12.6,326.,2.37,7
2017,74,2,4.0,-0.6,3.3,-1.2,13.2,325.,2.47,7
2017,74,3,2.3,0.5,0.5,0.9,15.3,326.,2.89,13
2017,74,4,4.6,-2.0,2.7,-2.8,10.6,328.,1.97,13
2017,74,5,5.7,-2.6,3.1,-4.0,8.7,326.,1.61,13
2017,74,6,5.0,-2.2,2.1,-3.9,10.1,321.,1.79,17
2017,74,7,4.4,-0.7,1.5,-3.2,11.5,325.,2.09,17
2017,74,8,4.0,-1.2,1.4,-3.0,13.5,332.,2.55,17
2017,74,9,4.9,-3.1,2.9,-2.0,14.2,335.,2.73,17
2017,74,10,5.6,-4.5,3.0,0.4,18.6,343.,3.76,17
2017,74,11,6.7,-3.8,4.2,-0.0,21.3,361.,4.77,17
2017,74,12,8.7,-5.0,6.7,-0.6,15.9,372.,3.82,10
2017,74,13,9.0,-5.6,6.2,-1.8,13.5,373.,3.35,10
2017,74,14,8.2,-5.7,4.8,2.3,13.3,365.,3.17,10
2017,74,15,7.2,-2.6,5.4,1.8,14.1,369.,3.46,7
2017,74,16,6.6,-2.0,2.9,4.3,13.6,361.,3.33,7
2017,74,17,6.1,-4.2,3.0,-0.7,12.9,363.,3.22,7
2017,74,18,6.1,-3.3,4.2,0.7,12.1,357.,2.93,13
2017,74,19,4.7,-4.2,0.3,-0.3,11.6,361.,2.96,13
2017,74,20,4.8,-1.3,2.0,2.9,11.1,370.,2.92,13
2017,74,21,4.4,-0.0,-3.3,-0.2,11.5,391.,3.35,30
2017,74,22,6.1,-0.6,-4.8,-3.0,12.4,388.,3.50,30
2017,74,23,4.6,-2.1,-1.5,-3.1,12.4,382.,3.46,30
2017,75,0,6.2,-0.2,-5.0,-2.1,10.9,386.,3.12,27
2017,75,1,6.8,-2.9,2.3,-3.4,8.0,396.,2.46,27
2017,75,2,7.3,-4.1,3.6,-4.3,6.3,408.,2.16,27
2017,75,3,6.7,-3.9,5.1,-0.6,7.1,402.,2.29,20
2017,75,4,6.7,0.6,5.5,3.0,6.4,393.,2.01,20
2017,75,5,7.4,-0.2,5.1,5.2,6.8,387.,1.98,20
2017,75,6,6.8,-1.5,2.9,5.5,6.2,387.,1.80,0
2017,75,7,6.3,-3.2,1.1,5.3,6.6,385.,1.82,0
2017,75,8,6.2,-1.6,-0.8,5.8,5.5,379.,1.51,0
2017,75,9,5.5,-3.1,-1.7,2.8,5.2,385.,1.47,3
2017,75,10,5.4,-3.8,0.2,3.3,5.4,382.,1.51,3
2017,75,11,4.8,-3.6,2.1,2.2,4.6,378.,1.31,3
2017,75,12,4.3,-3.0,1.5,-0.2,4.4,379.,1.23,10
2017,75,13,4.0,-1.9,2.8,-1.2,4.5,379.,1.22,10
2017,75,14,4.4,-1.9,3.7,-0.8,4.6,375.,1.20,10
2017,75,15,4.0,-1.5,3.3,1.3,6.5,366.,1.59,3
2017,75,16,3.9,-0.1,3.5,0.4,7.4,368.,1.78,3
2017,75,17,3.1,-1.1,2.1,0.5,7.5,362.,1.76,3
2017,75,18,3.0,-1.8,1.1,0.5,7.3,359.,1.69,10
2017,75,19,3.2,-1.4,1.6,-1.9,7.7,361.,1.80,10
2017,75,20,3.4,-1.6,-1.8,-2.0,7.4,358.,1.70,10
2017,75,21,3.1,-1.2,-2.2,-1.5,7.2,356.,1.63,13
2017,75,22,2.8,-0.2,-1.2,-0.5,6.9,357.,1.57,13
2017,75,23,3.5,-0.4,3.4,-0.5,6.1,358.,1.38,13
2017,76,0,3.3,-0.9,3.1,-0.0,6.1,355.,1.36,0
2017,76,1,3.5,0.4,3.4,0.2,6.3,361.,1.45,0
2017,76,2,3.0,0.0,-0.3,-1.2,6.3,366.,1.51,0
2017,76,3,2.4,-0.3,-0.6,-0.7,6.5,367.,1.57,13
2017,76,4,2.5,-1.9,0.3,0.5,6.7,360.,1.56,13
2017,76,5,2.9,-0.8,2.1,-0.2,6.5,359.,1.49,13
2017,76,6,3.0,1.1,2.3,-1.3,6.6,359.,1.51,10
2017,76,7,2.6,-0.4,-0.1,0.2,6.6,352.,1.45,10
2017,76,8,2.6,-2.2,-0.6,0.7,6.7,348.,1.44,10
2017,76,9,2.6,-2.1,0.7,0.2,6.7,347.,1.43,3
2017,76,10,2.7,-1.1,2.1,0.4,6.6,348.,1.41,3
2017,76,11,2.7,-1.7,1.3,1.0,6.6,345.,1.38,3
2017,76,12,2.6,-1.6,1.5,0.1,6.5,345.,1.36,0
2017,76,13,2.9,-1.5,1.9,-1.5,6.6,344.,1.36,0
2017,76,14,3.1,-0.9,2.5,0.2,6.8,343.,1.39,0
2017,76,15,3.1,-2.7,0.9,0.4,6.8,336.,1.34,3
2017,76,16,3.2,-2.5,1.5,0.9,6.5,334.,1.27,3
2017,76,17,3.1,-1.8,1.8,1.5,6.3,333.,1.22,3
2017,76,18,3.0,-1.5,2.2,1.2,6.5,333.,1.25,3
2017,76,19,2.8,-1.7,0.2,-1.7,7.7,332.,1.46,3
2017,76,20,2.9,-0.5,-0.8,-2.6,7.6,337.,1.49,3
2017,76,21,3.0,-1.7,-1.6,-1.6,7.5,331.,1.41,13
2017,76,22,2.9,-2.1,-1.7,0.2,8.4,329.,1.56,13
2017,76,23,2.7,-1.5,-1.0,0.6,7.3,332.,1.38,13
2017,77,0,2.5,-1.6,-1.6,-0.4,7.5,334.,1.44,10
2017,77,1,2.1,-1.0,1.1,-0.4,7.4,334.,1.42,10
2017,77,2,2.8,-1.9,0.5,1.6,7.3,330.,1.36,10
2017,77,3,2.5,-1.3,-1.1,1.0,7.0,330.,1.31,0
2017,77,4,2.0,-1.2,0.1,-0.0,6.9,329.,1.29,0
2017,77,5,2.3,-0.5,1.9,-0.4,7.1,329.,1.32,0
2017,77,6,2.8,-1.2,1.5,1.7,6.9,326.,1.26,3
2017,77,7,2.7,-0.8,2.2,0.9,7.0,326.,1.28,3
2017,77,8,2.7,-0.3,1.9,0.3,6.8,330.,1.28,3
2017,77,9,3.1,-2.0,1.7,1.5,6.5,323.,1.17,0
2017,77,10,3.1,-1.5,1.3,1.2,6.6,322.,1.18,0
2017,77,11,3.0,1.5,2.4,-0.2,6.6,336.,1.28,0
2017,77,12,3.0,0.8,2.6,0.4,6.4,333.,1.22,0
2017,77,13,2.9,1.2,2.4,1.0,6.7,331.,1.26,0
2017,77,14,3.1,0.5,2.3,1.8,6.6,325.,1.20,0
2017,77,15,3.0,-1.0,2.4,1.1,6.8,318.,1.18,0
2017,77,16,3.0,-0.5,2.2,1.6,7.4,318.,1.28,0
2017,77,17,2.9,-1.7,1.6,-1.3,7.7,311.,1.27,0
2017,77,18,2.9,-1.5,0.1,-2.5,8.2,312.,1.37,7
2017,77,19,2.9,-1.8,-0.6,-1.5,8.2,309.,1.34,7
2017,77,20,3.0,-2.6,-0.2,-0.5,7.8,303.,1.22,7
2017,77,21,3.0,-2.4,0.6,-0.7,7.7,302.,1.20,10
2017,77,22,2.9,-1.7,1.8,1.2,8.5,305.,1.35,10
2017,77,23,3.5,-2.2,1.9,1.3,8.2,305.,1.31,10
2017,78,0,3.7,-2.2,2.3,0.6,8.3,305.,1.33,0
2017,78,1,3.7,-1.5,2.2,2.4,8.1,312.,1.35,0
2017,78,2,3.6,-2.0,2.5,1.2,8.3,312.,1.39,0
2017,78,3,3.7,-2.5,1.8,-0.8,8.2,310.,1.36,0
2017,78,4,3.6,-1.1,1.7,0.7,8.5,318.,1.49,0
2017,78,5,3.6,-1.6,0.5,-3.1,7.7,319.,1.36,0
2017,78,6,3.3,-1.9,0.4,-2.4,7.8,317.,1.36,7
2017,78,7,3.5,-2.2,1.9,-0.8,7.3,316.,1.27,7
2017,78,8,3.2,-1.8,1.8,-0.8,7.7,320.,1.37,7
2017,78,9,3.3,-2.0,1.1,-2.2,7.9,320.,1.41,7
2017,78,10,2.7,-2.3,-0.5,-0.8,8.3,319.,1.48,7
2017,78,11,2.6,0.1,0.8,1.6,8.8,323.,1.61,7
2017,78,12,3.0,0.1,2.3,1.2,8.9,321.,1.61,0
2017,78,13,2.7,-0.2,1.6,1.5,9.0,318.,1.61,0
2017,78,14,3.0,-0.2,2.5,0.0,8.6,317.,1.51,0
2017,78,15,3.3,-2.0,2.1,-1.3,8.5,310.,1.44,3
2017,78,16,3.6,-1.0,2.0,-2.8,8.2,315.,1.42,3
2017,78,17,4.0,-0.8,2.6,-2.8,8.2,314.,1.41,3
2017,78,18,4.2,-1.0,2.3,-3.3,8.2,313.,1.41,3
2017,78,19,3.8,-1.4,2.8,-1.7,8.5,310.,1.42,3
2017,78,20,3.6,0.2,2.8,-0.1,9.2,316.,1.61,3
2017,78,21,4.0,-1.9,0.2,-3.4,8.7,316.,1.51,7
2017,78,22,4.3,-2.9,1.9,-2.2,8.7,309.,1.46,7
2017,78,23,3.2,-1.4,2.4,-0.1,10.0,313.,1.73,7
2017,79,0,3.9,-1.0,2.9,1.5,9.7,313.,1.67,3
2017,79,1,3.6,-0.4,1.4,3.1,10.2,313.,1.77,3
2017,79,2,3.7,-0.9,0.9,3.2,10.1,313.,1.73,3
2017,79,3,3.8,-0.1,1.5,3.3,10.1,313.,1.73,0
2017,79,4,3.1,-0.0,-0.1,3.0,10.0,313.,1.71,0
2017,79,5,4.1,-2.0,1.6,-2.8,9.5,312.,1.62,0
2017,79,6,4.5,-2.2,2.1,-3.3,9.6,312.,1.63,3
2017,79,7,4.4,-1.9,2.6,-2.7,9.9,311.,1.68,3
2017,79,8,4.6,-1.9,3.2,-2.4,10.2,310.,1.72,3
2017,79,9,4.3,0.2,3.0,0.5,10.5,310.,1.80,3
2017,79,10,3.9,-0.2,2.8,0.3,10.3,316.,1.80,3
2017,79,11,3.5,0.1,2.7,0.1,10.9,318.,1.94,3
2017,79,12,3.6,0.0,1.3,1.8,11.5,316.,2.02,0
2017,79,13,4.1,0.3,1.0,3.7,11.9,313.,2.03,0
2017,79,14,4.8,2.3,-0.6,4.1,12.0,311.,2.03,0
2017,79,15,3.4,-0.9,0.7,0.9,10.8,314.,1.87,7
2017,79,16,3.8,-1.1,-0.3,-2.7,10.6,317.,1.87,7
2017,79,17,3.9,-1.6,2.0,-0.4,9.5,314.,1.64,7
2017,79,18,3.1,-1.3,0.5,-0.6,9.9,317.,1.75,3
2017,79,19,4.4,-1.4,3.5,0.1,9.2,318.,1.62,3
2017,79,20,3.9,-0.5,2.5,2.2,9.6,317.,1.68,3
